"","year","state","CVE_GEO","age","population","births_grouped","births","ferty_rate","birth_rate"
"998",2020,"MCMA",33,22,353508.4,27145,211.888594684146,15.964,0.000599387722283674
"999",2020,"MCMA",33,22,353508.4,85712,405.711805070078,23.436,0.00114767231859293
"1000",2020,"MCMA",33,22,353508.4,85712,30.937415821088,23.436,8.75153626366106e-05
"1001",2020,"MCMA",33,22,353508.4,85712,209.138792547596,23.436,0.000591609117485173
"1002",2020,"MCMA",33,22,353508.4,85712,28.9478339837785,23.436,8.1887259210187e-05
"1003",2020,"MCMA",33,22,353508.4,85712,789.200795466115,23.436,0.0022324810258147
"1004",2020,"MCMA",33,22,353508.4,85712,294.341762106764,23.436,0.00083263017825535
"1005",2020,"MCMA",33,22,353508.4,85712,14.4739169918892,23.436,4.09436296050935e-05
"1006",2020,"MCMA",33,22,353508.4,27145,351.557372325866,15.964,0.000994480958092838
"1007",2020,"MCMA",33,22,353508.4,85712,46.5631959819459,23.436,0.000131717367909634
"1008",2020,"MCMA",33,22,353508.4,27145,134.671109990636,15.964,0.000380955898051181
"1009",2020,"MCMA",33,22,353508.4,27145,320.022793344378,15.964,0.000905276348014299
"1010",2020,"MCMA",33,22,353508.4,85712,554.43013866359,23.436,0.00156836482149672
"1011",2020,"MCMA",33,22,353508.4,85712,156.606851053721,23.436,0.000443007439296269
"1012",2020,"MCMA",33,22,353508.4,85712,1674.71596782842,23.436,0.00473741491808517
"1013",2020,"MCMA",33,22,353508.4,85712,10.7041829843554,23.436,3.02798546918698e-05
"1014",2020,"MCMA",33,22,353508.4,27145,695.434447885904,15.964,0.00196723599180643
"1015",2020,"MCMA",33,22,353508.4,85712,133.767382359928,23.436,0.000378399444991768
"1016",2020,"MCMA",33,22,353508.4,85712,47.3660097057726,23.436,0.000133988357011524
"1017",2020,"MCMA",33,22,353508.4,85712,291.21195208199,23.436,0.000823776612046531
"1018",2020,"MCMA",33,22,353508.4,85712,12.3330803950182,23.436,3.48876586667195e-05
"1019",2020,"MCMA",33,22,353508.4,85712,537.943369871382,23.436,0.00152172726269413
"1020",2020,"MCMA",33,22,353508.4,27145,223.706240726068,15.964,0.000632817326903881
"1021",2020,"MCMA",33,22,353508.4,27145,1153.49923503565,15.964,0.00326300375050679
"1022",2020,"MCMA",33,22,353508.4,85712,27.5865411477246,23.436,7.8036451602634e-05
"1023",2020,"MCMA",33,22,353508.4,85712,21.5014458207486,23.436,6.08230124680167e-05
"1024",2020,"MCMA",33,22,353508.4,85712,27.9704955373808,23.436,7.91225768252771e-05
"1025",2020,"MCMA",33,22,353508.4,27145,146.637356479147,15.964,0.000414805861697055
"1026",2020,"MCMA",33,22,353508.4,85712,309.164728543795,23.436,0.000874561194426482
"1027",2020,"MCMA",33,22,353508.4,85712,59.3733106186582,23.436,0.000167954454883273
"1028",2020,"MCMA",33,22,353508.4,27145,201.064225311532,15.964,0.000568767885887668
"1029",2020,"MCMA",33,22,353508.4,27145,93.6182813512929,15.964,0.000264826186170662
"1030",2020,"MCMA",33,22,353508.4,85712,854.950075949367,23.436,0.00241847174197096
"1031",2020,"MCMA",33,22,353508.4,85712,43.8871502358571,23.436,0.000124147404236666
"1032",2020,"MCMA",33,22,353508.4,85712,1030.07981755862,23.436,0.00291387649503838
"1033",2020,"MCMA",33,22,353508.4,85712,440.349145009672,23.436,0.00124565397882956
"1034",2020,"MCMA",33,22,353508.4,85712,8.41209162792276,23.436,2.37960162415455e-05
"1035",2020,"MCMA",33,22,353508.4,85712,37.8369598533953,23.436,0.000107032703758653
"1036",2020,"MCMA",33,22,353508.4,85712,31.5424348593342,23.436,8.92268326844119e-05
"1037",2020,"MCMA",33,22,353508.4,85712,4.06060854515221,23.436,1.14865970515897e-05
"1038",2020,"MCMA",33,22,353508.4,85712,27.609811110734,23.436,7.81022773737033e-05
"1039",2020,"MCMA",33,22,353508.4,85712,430.80846017579,23.436,0.00121866541269115
"1040",2020,"MCMA",33,22,353508.4,85712,12.251635524485,23.436,3.46572684679771e-05
"1041",2020,"MCMA",33,22,353508.4,85712,41.3739942308345,23.436,0.000117038220961184
"1042",2020,"MCMA",33,22,353508.4,85712,12.5308750805986,23.436,3.54471777208084e-05
"1043",2020,"MCMA",33,22,353508.4,85712,69.1117901381206,23.436,0.000195502540075768
"1044",2020,"MCMA",33,22,353508.4,85712,59.9434247123901,23.436,0.000169567186274471
"1045",2020,"MCMA",33,22,353508.4,85712,31.9961991380188,23.436,9.05104352202629e-05
"1046",2020,"MCMA",33,22,353508.4,85712,21.8039553398717,23.436,6.16787474919174e-05
"1047",2020,"MCMA",33,22,353508.4,85712,106.157571249194,23.436,0.000300297167618065
"1048",2020,"MCMA",33,22,353508.4,85712,38.814298299793,23.436,0.000109797386143563
"1049",2020,"MCMA",33,22,353508.4,85712,252.758338208844,23.436,0.000714999525354542
"1050",2020,"MCMA",33,22,353508.4,85712,44.8644886822547,23.436,0.000126912086621576
"1051",2020,"MCMA",33,22,353508.4,15690,134.750103556423,24.61,0.000381179354030692
"1052",2020,"MCMA",33,22,353508.4,27145,238.63667507023,15.964,0.000675052346903863
"1053",2020,"MCMA",33,22,353508.4,85712,48.0990135405708,23.436,0.000136061868800206
"1054",2020,"MCMA",33,22,353508.4,85712,676.574174500288,23.436,0.00191388429383938
"1055",2020,"MCMA",33,22,353508.4,27145,420.351558020601,15.964,0.00118908506281775
"1056",2020,"MCMA",33,22,353508.4,85712,10.8205327994027,23.436,3.06089835472162e-05
"1057",2020,"MCMA",33,22,353508.4,85712,160.504569857807,23.436,0.000454033255950374
"1058",2020,"MCMA",33,22,353508.4,85712,565.355386296535,23.436,0.00159927002101374
"1059",2020,"MCMA",33,22,353508.4,85712,452.600780534157,23.436,0.00128031124729754
"1060",2020,"MCMA",33,22,353508.4,27145,243.274573219045,15.964,0.000688171973336545
"1061",2020,"MCMA",33,22,353508.4,85712,53.3463901992059,23.436,0.000150905580176329
"1062",2020,"MCMA",33,22,353508.4,27145,269.827126701722,15.964,0.000763283493975593
"1063",2020,"MCMA",33,22,353508.4,85712,206.916511080191,23.436,0.000585322756348057
"1064",2020,"MCMA",33,23,353508.4,85712,179.785707386623,23.436,0.000508575488974586
"1065",2020,"MCMA",33,23,353508.4,27145,448.505784376744,15.964,0.00126872737501215
"1066",2020,"MCMA",33,23,353508.4,85712,52.7606725887895,23.436,0.000149248709758494
"1067",2020,"MCMA",33,23,353508.4,85712,31.4892042387318,23.436,8.90762545917771e-05
"1068",2020,"MCMA",33,23,353508.4,85712,68.9929393755694,23.436,0.000195166336572397
"1069",2020,"MCMA",33,23,353508.4,85712,557.841935267562,23.436,0.00157801606770182
"1070",2020,"MCMA",33,23,353508.4,85712,33.4282518448779,23.436,9.45614074372147e-05
"1071",2020,"MCMA",33,23,353508.4,85712,28.0987736938536,23.436,7.94854484189161e-05
"1072",2020,"MCMA",33,23,353508.4,85712,10.8215111911866,23.436,3.06117512092685e-05
"1073",2020,"MCMA",33,23,353508.4,27145,221.20037154502,15.964,0.000625728756502023
"1074",2020,"MCMA",33,23,353508.4,27145,207.786153943957,15.964,0.000587782790858598
"1075",2020,"MCMA",33,23,353508.4,85712,404.877784588708,23.436,0.00114531305221802
"1076",2020,"MCMA",33,23,353508.4,85712,30.8738178727094,23.436,8.73354575809496e-05
"1077",2020,"MCMA",33,23,353508.4,85712,208.708866589677,23.436,0.000590392948483478
"1078",2020,"MCMA",33,23,353508.4,85712,28.8883260125238,23.436,8.17189238290344e-05
"1079",2020,"MCMA",33,23,353508.4,85712,787.57843787359,23.436,0.00222789172159301
"1080",2020,"MCMA",33,23,353508.4,85712,293.736684672359,23.436,0.000830918543017248
"1081",2020,"MCMA",33,23,353508.4,85712,14.4441630062619,23.436,4.08594619145172e-05
"1082",2020,"MCMA",33,23,353508.4,27145,344.750761102203,15.964,0.000975226504100619
"1083",2020,"MCMA",33,23,353508.4,85712,46.4674761664471,23.436,0.000131446596930786
"1084",2020,"MCMA",33,23,353508.4,27145,132.063700899195,15.964,0.000373580092861147
"1085",2020,"MCMA",33,23,353508.4,27145,313.826732876083,15.964,0.000887749012119891
"1086",2020,"MCMA",33,23,353508.4,85712,553.290398371699,23.436,0.00156514073886702
"1087",2020,"MCMA",33,23,353508.4,85712,156.284914842673,23.436,0.000442096750296947
"1088",2020,"MCMA",33,23,353508.4,85712,1671.27325948177,23.436,0.0047276762291413
"1089",2020,"MCMA",33,23,353508.4,85712,10.6821784290683,23.436,3.02176084898359e-05
"1090",2020,"MCMA",33,23,353508.4,27145,681.969926044176,15.964,0.00192914772617617
"1091",2020,"MCMA",33,23,353508.4,85712,133.492397172824,23.436,0.00037762157044309
"1092",2020,"MCMA",33,23,353508.4,85712,47.2686395486272,23.436,0.000133712917567524
"1093",2020,"MCMA",33,23,353508.4,85712,290.613308588207,23.436,0.000822083177056633
"1094",2020,"MCMA",33,23,353508.4,85712,12.3077273204483,23.436,3.481594021655e-05
"1095",2020,"MCMA",33,23,353508.4,85712,536.837521378231,23.436,0.00151859905274735
"1096",2020,"MCMA",33,23,353508.4,27145,219.374994878895,15.964,0.000620565154544827
"1097",2020,"MCMA",33,23,353508.4,27145,1131.16597890811,15.964,0.00319982772377717
"1098",2020,"MCMA",33,23,353508.4,85712,27.5298315818706,23.436,7.78760323145662e-05
"1099",2020,"MCMA",33,23,353508.4,85712,21.4572453662155,23.436,6.06979787926269e-05
"1100",2020,"MCMA",33,23,353508.4,85712,27.9129966776959,23.436,7.89599247930059e-05
"1101",2020,"MCMA",33,23,353508.4,27145,143.798265181428,15.964,0.000406774676871691
"1102",2020,"MCMA",33,23,353508.4,85712,308.529179583916,23.436,0.000872763361730347
"1103",2020,"MCMA",33,23,353508.4,85712,59.2512570907995,23.436,0.000167609191438731
"1104",2020,"MCMA",33,23,353508.4,27145,197.171358540944,15.964,0.000557755794603308
"1105",2020,"MCMA",33,23,353508.4,27145,91.805708796293,15.964,0.000259698804317784
"1106",2020,"MCMA",33,23,353508.4,85712,853.192557767791,23.436,0.00241350009721916
"1107",2020,"MCMA",33,23,353508.4,85712,43.79693155918,23.436,0.000123892194808327
"1108",2020,"MCMA",33,23,353508.4,85712,1027.96228571816,23.436,0.00290788644829417
"1109",2020,"MCMA",33,23,353508.4,85712,439.443920657552,23.436,0.00124309329186393
"1110",2020,"MCMA",33,23,353508.4,85712,8.3947989176265,23.436,2.37470988458167e-05
"1111",2020,"MCMA",33,23,353508.4,85712,37.7591785340545,23.436,0.000106812676966246
"1112",2020,"MCMA",33,23,353508.4,85712,31.4775931752219,23.436,8.90434093651577e-05
"1113",2020,"MCMA",33,23,353508.4,85712,4.05226116494004,23.436,1.1462984090166e-05
"1114",2020,"MCMA",33,23,353508.4,85712,27.5530537088903,23.436,7.79417227678049e-05
"1115",2020,"MCMA",33,23,353508.4,85712,429.922848579469,23.436,0.00121616020603604
"1116",2020,"MCMA",33,23,353508.4,85712,12.2264498758793,23.436,3.45860236302143e-05
"1117",2020,"MCMA",33,23,353508.4,85712,41.288941841051,23.436,0.00011679762585854
"1118",2020,"MCMA",33,23,353508.4,85712,12.5051154001158,23.436,3.53743090690796e-05
"1119",2020,"MCMA",33,23,353508.4,85712,68.9697172485497,23.436,0.000195100646119158
"1120",2020,"MCMA",33,23,353508.4,85712,59.8201992027825,23.436,0.000169218607543081
"1121",2020,"MCMA",33,23,353508.4,85712,31.9304246521063,23.436,9.03243732033138e-05
"1122",2020,"MCMA",33,23,353508.4,85712,21.7591330174717,23.436,6.15519546847309e-05
"1123",2020,"MCMA",33,23,353508.4,85712,105.939343463934,23.436,0.000299679847675285
"1124",2020,"MCMA",33,23,353508.4,85712,38.7345078688824,23.436,0.000109571676002274
"1125",2020,"MCMA",33,23,353508.4,85712,252.23874368813,23.436,0.000713529703079559
"1126",2020,"MCMA",33,23,353508.4,85712,44.772260894008,23.436,0.000126651193844356
"1127",2020,"MCMA",33,23,353508.4,15690,135.848748185416,24.61,0.000384287185779505
"1128",2020,"MCMA",33,23,353508.4,27145,234.016356457184,15.964,0.000661982449235107
"1129",2020,"MCMA",33,23,353508.4,85712,48.0001365497482,23.436,0.000135782166844545
"1130",2020,"MCMA",33,23,353508.4,85712,675.183343098176,23.436,0.00190994992791734
"1131",2020,"MCMA",33,23,353508.4,27145,412.213001250256,15.964,0.00116606281845143
"1132",2020,"MCMA",33,23,353508.4,85712,10.7982890641669,23.436,3.05460607560298e-05
"1133",2020,"MCMA",33,23,353508.4,85712,160.174621118475,23.436,0.000453099901214441
"1134",2020,"MCMA",33,23,353508.4,85712,564.193187007454,23.436,0.00159598240666263
"1135",2020,"MCMA",33,23,353508.4,85712,451.670370533431,23.436,0.00127767931549415
"1136",2020,"MCMA",33,23,353508.4,27145,238.564458822782,15.964,0.000674848062515011
"1137",2020,"MCMA",33,23,353508.4,85712,53.2367261926936,23.436,0.000150595364049889
"1138",2020,"MCMA",33,23,353508.4,27145,264.602920089566,15.964,0.00074850532572795
"1139",2020,"MCMA",33,23,353508.4,85712,206.491153459294,23.436,0.000584119510199175
"1140",2020,"MCMA",33,24,353508.4,85712,179.208529646083,23.436,0.000506942776030452
"1141",2020,"MCMA",33,24,353508.4,27145,439.673250008656,15.964,0.00124374201577291
"1142",2020,"MCMA",33,24,353508.4,85712,52.5912915727075,23.436,0.000148769566926012
"1143",2020,"MCMA",33,24,353508.4,85712,31.3881123999082,23.436,8.87902873026728e-05
"1144",2020,"MCMA",33,24,353508.4,85712,68.7714468585009,23.436,0.000194539781398408
"1145",2020,"MCMA",33,24,353508.4,85712,556.051059049111,23.436,0.00157295006016579
"1146",2020,"MCMA",33,24,353508.4,85712,33.3209349555072,23.436,9.42578308054554e-05
"1147",2020,"MCMA",33,24,353508.4,85712,28.0085663745493,23.436,7.92302711181667e-05
"1148",2020,"MCMA",33,24,353508.4,85712,10.7867701905289,23.436,3.05134763149303e-05
"1149",2020,"MCMA",33,24,353508.4,27145,216.844218398366,15.964,0.00061340612669562
"1150",2020,"MCMA",33,24,353508.4,27145,203.694170273171,15.964,0.0005762074402565
"1151",2020,"MCMA",33,24,353508.4,85712,403.577979124188,23.436,0.00114163617929358
"1152",2020,"MCMA",33,24,353508.4,85712,30.77470164873,23.436,8.7055078885622e-05
"1153",2020,"MCMA",33,24,353508.4,85712,208.038834951456,23.436,0.000588497571631838
"1154",2020,"MCMA",33,24,353508.4,85712,28.7955839420987,23.436,8.14565762570243e-05
"1155",2020,"MCMA",33,24,353508.4,85712,785.050023630447,23.436,0.00222073937601043
"1156",2020,"MCMA",33,24,353508.4,85712,292.793682703863,23.436,0.000828250991217927
"1157",2020,"MCMA",33,24,353508.4,85712,14.3977919710493,23.436,4.07282881285122e-05
"1158",2020,"MCMA",33,24,353508.4,27145,337.961499844199,15.964,0.000956021129467359
"1159",2020,"MCMA",33,24,353508.4,85712,46.3182986078291,23.436,0.000131024605378059
"1160",2020,"MCMA",33,24,353508.4,27145,129.462938060451,15.964,0.000366223088504971
"1161",2020,"MCMA",33,24,353508.4,27145,307.646466087318,15.964,0.000870266353182323
"1162",2020,"MCMA",33,24,353508.4,85712,551.514134247944,23.436,0.0015601160658359
"1163",2020,"MCMA",33,24,353508.4,85712,155.783183223733,23.436,0.000440677458367985
"1164",2020,"MCMA",33,24,353508.4,85712,1665.90786232227,23.436,0.00471249866289532
"1165",2020,"MCMA",33,24,353508.4,85712,10.647884737432,23.436,3.01205989374849e-05
"1166",2020,"MCMA",33,24,353508.4,27145,668.539725097808,15.964,0.00189115654705181
"1167",2020,"MCMA",33,24,353508.4,85712,133.063837854626,23.436,0.0003764092673742
"1168",2020,"MCMA",33,24,353508.4,85712,47.1168899631365,23.436,0.000133283650298371
"1169",2020,"MCMA",33,24,353508.4,85712,289.68033379694,23.436,0.000819443990006858
"1170",2020,"MCMA",33,24,353508.4,85712,12.2682150235629,23.436,3.47041683410152e-05
"1171",2020,"MCMA",33,24,353508.4,85712,535.114076994747,23.436,0.00151372379551588
"1172",2020,"MCMA",33,24,353508.4,27145,215.054789322439,15.964,0.000608344212817684
"1173",2020,"MCMA",33,24,353508.4,27145,1108.88964996711,15.964,0.00313681273193822
"1174",2020,"MCMA",33,24,353508.4,85712,27.4414507744035,23.436,7.76260218269311e-05
"1175",2020,"MCMA",33,24,353508.4,85712,21.3883597769286,23.436,6.05031161266001e-05
"1176",2020,"MCMA",33,24,353508.4,85712,27.8233857704201,23.436,7.87064346149061e-05
"1177",2020,"MCMA",33,24,353508.4,27145,140.96641069141,15.964,0.000398763963434561
"1178",2020,"MCMA",33,24,353508.4,85712,307.538688307655,23.436,0.000869961472790052
"1179",2020,"MCMA",33,24,353508.4,85712,59.0610389294732,23.436,0.00016707110475868
"1180",2020,"MCMA",33,24,353508.4,27145,193.288414638369,15.964,0.00054677177299993
"1181",2020,"MCMA",33,24,353508.4,27145,89.9977564657411,15.964,0.000254584492096202
"1182",2020,"MCMA",33,24,353508.4,85712,850.453498251347,23.436,0.00240575188100579
"1183",2020,"MCMA",33,24,353508.4,85712,43.6563274234711,23.436,0.000123494455643688
"1184",2020,"MCMA",33,24,353508.4,85712,1024.66215158594,23.436,0.0028985510714482
"1185",2020,"MCMA",33,24,353508.4,85712,438.033145279987,23.436,0.00123910250868151
"1186",2020,"MCMA",33,24,353508.4,85712,8.36784854909057,23.436,2.36708619910887e-05
"1187",2020,"MCMA",33,24,353508.4,85712,37.6379577892704,23.436,0.000106469769287718
"1188",2020,"MCMA",33,24,353508.4,85712,31.3765386121501,23.436,8.8757547521219e-05
"1189",2020,"MCMA",33,24,353508.4,85712,4.03925192756931,23.436,1.1426183727372e-05
"1190",2020,"MCMA",33,24,353508.4,85712,27.4645983499197,23.436,7.76915013898387e-05
"1191",2020,"MCMA",33,24,353508.4,85712,428.542639318363,23.436,0.0012122558878894
"1192",2020,"MCMA",33,24,353508.4,85712,12.1871985092564,23.436,3.44749898708387e-05
"1193",2020,"MCMA",33,24,353508.4,85712,41.1563892677262,23.436,0.00011642266284967
"1194",2020,"MCMA",33,24,353508.4,85712,12.4649694154503,23.436,3.52607446257296e-05
"1195",2020,"MCMA",33,24,353508.4,85712,68.7482992829847,23.436,0.0001944743018355
"1196",2020,"MCMA",33,24,353508.4,85712,59.6281545296191,23.436,0.000168675354049915
"1197",2020,"MCMA",33,24,353508.4,85712,31.8279163347152,23.436,9.00343989979167e-05
"1198",2020,"MCMA",33,24,353508.4,85712,21.6892782586386,23.436,6.13543504443985e-05
"1199",2020,"MCMA",33,24,353508.4,85712,105.599239504706,23.436,0.000298717765984361
"1200",2020,"MCMA",33,24,353508.4,85712,38.610155960949,23.436,0.000109219910929836
"1201",2020,"MCMA",33,24,353508.4,85712,251.428965256492,23.436,0.000711239012302088
"1202",2020,"MCMA",33,24,353508.4,85712,44.6285255951497,23.436,0.000126244597285806
"1203",2020,"MCMA",33,24,353508.4,15690,136.746121664632,24.61,0.000386825664297175
"1204",2020,"MCMA",33,24,353508.4,27145,229.407814977669,15.964,0.000648945866569701
"1205",2020,"MCMA",33,24,353508.4,85712,47.8460385918954,23.436,0.000135346256529959
"1206",2020,"MCMA",33,24,353508.4,85712,673.01575813225,23.436,0.00190381829153777
"1207",2020,"MCMA",33,24,353508.4,27145,404.095189557871,15.964,0.00114309925749394
"1208",2020,"MCMA",33,24,353508.4,85712,10.7636226150128,23.436,3.04479967520228e-05
"1209",2020,"MCMA",33,24,353508.4,85712,159.660402122689,23.436,0.000451645285155004
"1210",2020,"MCMA",33,24,353508.4,85712,562.38192095278,23.436,0.00159085872062101
"1211",2020,"MCMA",33,24,353508.4,85712,450.220343789243,23.436,0.00127357749855235
"1212",2020,"MCMA",33,24,353508.4,27145,233.866350448361,15.964,0.00066155811417313
"1213",2020,"MCMA",33,24,353508.4,85712,53.0658168707887,23.436,0.000150111897965618
"1214",2020,"MCMA",33,24,353508.4,27145,259.39202991379,15.964,0.000733764826843691
"1215",2020,"MCMA",33,24,353508.4,85712,205.828241489663,23.436,0.000582244273374164
"1216",2020,"MCMA",33,25,366581,69393,148.915388782943,18.82,0.000406227788082152
"1217",2020,"MCMA",33,25,366581,24162,408.711299360367,13.166,0.00111492766771973
"1218",2020,"MCMA",33,25,366581,69393,41.8792382697997,18.82,0.000114242795643527
"1219",2020,"MCMA",33,25,366581,69393,24.0258515219105,18.82,6.55403622171103e-05
"1220",2020,"MCMA",33,25,366581,69393,53.7378524114044,18.82,0.000146592028532314
"1221",2020,"MCMA",33,25,366581,69393,461.185993032298,18.82,0.00125807391281135
"1222",2020,"MCMA",33,25,366581,69393,24.6992113154401,18.82,6.73772271760951e-05
"1223",2020,"MCMA",33,25,366581,69393,21.8093755348756,18.82,5.9494015060452e-05
"1224",2020,"MCMA",33,25,366581,69393,8.60404180621163,18.82,2.34710522536946e-05
"1225",2020,"MCMA",33,25,366581,24162,204.885622773377,13.166,0.000558909552795635
"1226",2020,"MCMA",33,25,366581,24162,239.56100515657,13.166,0.000653500877450196
